hotel,lead_time,children,country,category
City Hotel,38,0.0,FRA,short
City Hotel,74,0.0,PRT,long
Resort Hotel,60,0.0,ESP,long
Resort Hotel,9,0.0,ESP,short
City Hotel,122,0.0,NLD,long
City Hotel,2,0.0,PRT,short
City Hotel,11,0.0,RUS,short
City Hotel,103,0.0,PRT,long
Resort Hotel,10,0.0,PRT,short
Resort Hotel,203,0.0,GBR,long
City Hotel,37,0.0,GBR,short
City Hotel,27,0.0,PRT,short
City Hotel,165,0.0,PRT,long
City Hotel,122,0.0,NLD,long
City Hotel,99,0.0,ITA,long
City Hotel,66,0.0,PRT,long
City Hotel,189,0.0,FRA,long
City Hotel,45,0.0,IRL,short
Resort Hotel,312,0.0,DEU,long
City Hotel,333,0.0,PRT,long
City Hotel,1,0.0,PRT,short
City Hotel,159,0.0,FRA,long
City Hotel,276,0.0,DEU,long
Resort Hotel,23,0.0,PRT,short
Resort Hotel,244,0.0,PRT,long
City Hotel,41,0.0,ITA,short
Resort Hotel,206,0.0,PRT,long
Resort Hotel,0,0.0,PRT,short
Resort Hotel,0,0.0,PRT,short
Resort Hotel,6,0.0,AUT,short
Resort Hotel,11,0.0,ESP,short
City Hotel,43,0.0,FRA,short
Resort Hotel,77,0.0,PRT,long
Resort Hotel,186,2.0,PRT,long
City Hotel,152,0.0,FRA,long
Resort Hotel,3,0.0,GBR,short
City Hotel,454,0.0,PRT,long
Resort Hotel,78,0.0,IRL,long
City Hotel,208,0.0,DEU,long
Resort Hotel,0,1.0,ESP,short
Resort Hotel,217,0.0,IRL,long
City Hotel,130,1.0,DEU,long
Resort Hotel,236,0.0,GBR,long
City Hotel,38,0.0,ARG,short
City Hotel,150,0.0,GBR,long
City Hotel,5,0.0,PRT,short
City Hotel,221,0.0,FRA,long
Resort Hotel,18,0.0,PRT,short
City Hotel,8,0.0,CHE,short
City Hotel,39,0.0,DEU,short
Resort Hotel,183,0.0,PRT,long
Resort Hotel,4,0.0,PRT,short
Resort Hotel,157,0.0,PRT,long
City Hotel,126,0.0,BRA,long
Resort Hotel,306,1.0,POL,long
Resort Hotel,5,0.0,PRT,short
City Hotel,99,0.0,PRT,long
Resort Hotel,160,0.0,IRL,long
Resort Hotel,0,0.0,PRT,short
Resort Hotel,225,0.0,IRL,long
City Hotel,418,0.0,PRT,long
Resort Hotel,2,0.0,PRT,short
City Hotel,133,2.0,NLD,long
City Hotel,31,0.0,FIN,short
City Hotel,12,0.0,PRT,short
City Hotel,115,0.0,PRT,long
City Hotel,103,0.0,USA,long
Resort Hotel,224,0.0,GBR,long
Resort Hotel,3,0.0,PRT,short
City Hotel,25,0.0,FRA,short
Resort Hotel,21,0.0,FIN,short
City Hotel,28,0.0,PRT,short
City Hotel,4,0.0,FIN,short
Resort Hotel,8,0.0,IRL,short
City Hotel,8,0.0,MAR,short
City Hotel,10,0.0,GBR,short
City Hotel,43,0.0,PRT,short
City Hotel,54,0.0,FRA,long
Resort Hotel,59,0.0,GBR,long
City Hotel,304,0.0,PRT,long
City Hotel,190,0.0,FRA,long
City Hotel,3,0.0,ESP,short
Resort Hotel,1,0.0,PRT,short
Resort Hotel,32,0.0,PRT,short
City Hotel,121,2.0,PRT,long
Resort Hotel,11,0.0,PRT,short
City Hotel,27,0.0,GBR,short
City Hotel,22,0.0,PRT,short
Resort Hotel,258,2.0,GBR,long
City Hotel,279,0.0,PRT,long
City Hotel,10,0.0,DEU,short
City Hotel,156,0.0,PRT,long
City Hotel,531,0.0,PRT,long
City Hotel,29,0.0,GBR,short
City Hotel,364,0.0,PRT,long
City Hotel,42,1.0,PRT,short
Resort Hotel,197,0.0,DEU,long
City Hotel,3,0.0,PRT,short
City Hotel,99,2.0,LUX,long
City Hotel,3,0.0,CHN,short
City Hotel,1,0.0,PRT,short
City Hotel,40,0.0,FRA,short
City Hotel,140,0.0,FRA,long
City Hotel,6,0.0,BEL,short
City Hotel,16,0.0,PRT,short
Resort Hotel,268,0.0,GBR,long
City Hotel,218,0.0,SWE,long
City Hotel,31,0.0,GBR,short
Resort Hotel,201,0.0,GBR,long
City Hotel,99,0.0,PRT,long
City Hotel,263,0.0,PRT,long
City Hotel,141,1.0,BEL,long
Resort Hotel,247,0.0,PRT,long
Resort Hotel,153,0.0,PRT,long
City Hotel,91,1.0,FRA,long
Resort Hotel,16,2.0,CHE,short
City Hotel,27,0.0,PRT,short
City Hotel,0,0.0,PRT,short
Resort Hotel,0,0.0,DEU,short
City Hotel,333,0.0,PRT,long
Resort Hotel,279,0.0,IRL,long
City Hotel,189,0.0,PRT,long
City Hotel,273,0.0,PRT,long
City Hotel,70,0.0,FRA,long
City Hotel,245,0.0,PRT,long
City Hotel,86,0.0,DEU,long
City Hotel,87,0.0,PRT,long
City Hotel,111,0.0,ISR,long
Resort Hotel,131,1.0,BRA,long
Resort Hotel,183,0.0,DEU,long
City Hotel,99,0.0,GBR,long
City Hotel,178,0.0,KOR,long
Resort Hotel,101,0.0,GBR,long
City Hotel,17,0.0,PRT,short
Resort Hotel,27,0.0,PRT,short
City Hotel,149,0.0,BRA,long
City Hotel,510,0.0,PRT,long
Resort Hotel,126,0.0,GBR,long
City Hotel,61,0.0,PRT,long
City Hotel,105,0.0,GBR,long
Resort Hotel,250,0.0,PRT,long
City Hotel,290,0.0,FRA,long
Resort Hotel,189,0.0,PRT,long
City Hotel,66,0.0,PRT,long
Resort Hotel,77,0.0,CN,long
Resort Hotel,0,0.0,PRT,short
Resort Hotel,21,0.0,ESP,short
Resort Hotel,85,0.0,GBR,long
City Hotel,137,0.0,GBR,long
City Hotel,18,0.0,JPN,short
City Hotel,1,0.0,PRT,short
City Hotel,3,0.0,GBR,short
City Hotel,7,0.0,DEU,short
Resort Hotel,2,0.0,PRT,short
Resort Hotel,155,0.0,PRT,long
City Hotel,85,0.0,AUT,long
City Hotel,4,0.0,PRT,short
City Hotel,279,0.0,DEU,long
City Hotel,129,2.0,PRT,long
Resort Hotel,1,0.0,PRT,short
Resort Hotel,189,0.0,IRL,long
City Hotel,86,1.0,RUS,long
Resort Hotel,44,0.0,PRT,short
City Hotel,85,0.0,PRT,long
City Hotel,88,0.0,CHE,long
Resort Hotel,31,0.0,SWE,short
City Hotel,55,0.0,FRA,long
City Hotel,118,0.0,ISR,long
City Hotel,139,0.0,ROU,long
Resort Hotel,35,0.0,GBR,short
City Hotel,36,0.0,ITA,short
City Hotel,395,0.0,PRT,long
City Hotel,253,0.0,BRA,long
Resort Hotel,16,0.0,PRT,short
Resort Hotel,5,0.0,PRT,short
City Hotel,13,0.0,DEU,short
Resort Hotel,62,0.0,CRI,long
City Hotel,21,0.0,ESP,short
City Hotel,70,0.0,FRA,long
City Hotel,152,0.0,PRT,long
City Hotel,31,0.0,FRA,short
Resort Hotel,41,0.0,,short
Resort Hotel,239,0.0,FRA,long
City Hotel,31,0.0,IND,short
City Hotel,461,0.0,PRT,long
City Hotel,224,0.0,PRT,long
Resort Hotel,0,0.0,ESP,short
City Hotel,100,0.0,PRT,long
City Hotel,63,0.0,PRT,long
Resort Hotel,0,0.0,MAR,short
Resort Hotel,4,0.0,PRT,short
City Hotel,62,0.0,DEU,long
Resort Hotel,17,0.0,PRT,short
City Hotel,148,0.0,DEU,long
Resort Hotel,152,0.0,GBR,long
Resort Hotel,72,0.0,IRL,long
City Hotel,67,0.0,GBR,long
City Hotel,42,0.0,IRL,short
City Hotel,75,0.0,AUS,long
Resort Hotel,159,0.0,CHE,long
Resort Hotel,174,0.0,GBR,long
Resort Hotel,71,0.0,PRT,long
City Hotel,138,1.0,FRA,long
City Hotel,99,0.0,PRT,long
City Hotel,283,0.0,ITA,long
City Hotel,282,0.0,ITA,long
Resort Hotel,230,0.0,GBR,long
Resort Hotel,116,0.0,PRT,long
City Hotel,153,0.0,FRA,long
Resort Hotel,0,0.0,PRT,short
Resort Hotel,107,0.0,CN,long
Resort Hotel,276,0.0,SWE,long
Resort Hotel,61,0.0,ESP,long
City Hotel,180,0.0,FRA,long
City Hotel,224,0.0,ESP,long
City Hotel,233,0.0,PRT,long
City Hotel,72,0.0,ISR,long
City Hotel,33,0.0,PRT,short
Resort Hotel,89,2.0,FRA,long
Resort Hotel,46,0.0,PRT,short
Resort Hotel,251,0.0,CN,long
City Hotel,183,0.0,PRT,long
City Hotel,1,0.0,PRT,short
City Hotel,13,2.0,ESP,short
Resort Hotel,107,0.0,CN,long
City Hotel,196,0.0,FRA,long
City Hotel,161,0.0,PRT,long
City Hotel,7,0.0,GBR,short
City Hotel,57,0.0,USA,long
Resort Hotel,65,0.0,IRL,long
City Hotel,217,0.0,FRA,long
City Hotel,102,0.0,FRA,long
City Hotel,247,0.0,PRT,long
City Hotel,31,0.0,IND,short
City Hotel,24,0.0,PRT,short
City Hotel,107,0.0,FRA,long
City Hotel,95,0.0,PRT,long
City Hotel,97,0.0,PRT,long
City Hotel,3,0.0,PRT,short
City Hotel,447,0.0,PRT,long
City Hotel,289,0.0,GBR,long
City Hotel,97,0.0,FRA,long
City Hotel,231,0.0,GBR,long
Resort Hotel,67,0.0,DEU,long
City Hotel,3,0.0,PRT,short
City Hotel,14,1.0,ITA,short
City Hotel,97,0.0,FRA,long
Resort Hotel,0,0.0,PRT,short
City Hotel,204,0.0,DEU,long
Resort Hotel,399,0.0,PRT,long
City Hotel,122,0.0,PRT,long
City Hotel,454,0.0,PRT,long
City Hotel,31,0.0,FRA,short
Resort Hotel,8,0.0,GBR,short
Resort Hotel,90,0.0,GBR,long
City Hotel,30,0.0,CHE,short
Resort Hotel,165,2.0,CHE,long
City Hotel,175,0.0,PRT,long
City Hotel,12,0.0,DEU,short
City Hotel,35,0.0,DEU,short
City Hotel,66,0.0,CHE,long
City Hotel,33,1.0,ESP,short
Resort Hotel,6,0.0,PRT,short
City Hotel,0,0.0,ZAF,short
Resort Hotel,113,0.0,GBR,long
City Hotel,152,0.0,PRT,long
City Hotel,12,0.0,PRT,short
City Hotel,6,0.0,GBR,short
Resort Hotel,207,0.0,GBR,long
City Hotel,46,0.0,PRT,short
City Hotel,51,0.0,ESP,long
Resort Hotel,138,0.0,PRT,long
Resort Hotel,176,0.0,PRT,long
City Hotel,38,0.0,ITA,short
City Hotel,63,0.0,ESP,long
Resort Hotel,203,0.0,PRT,long
Resort Hotel,68,1.0,PRT,long
City Hotel,25,0.0,FRA,short
City Hotel,26,0.0,IRL,short
City Hotel,11,0.0,ROU,short
City Hotel,17,0.0,PRT,short
Resort Hotel,100,0.0,PRT,long
Resort Hotel,62,0.0,PRT,long
City Hotel,0,0.0,PRT,short
City Hotel,36,0.0,AGO,short
City Hotel,92,0.0,ITA,long
City Hotel,20,0.0,PRT,short
City Hotel,55,0.0,PRT,long
Resort Hotel,3,1.0,PRT,short
City Hotel,327,0.0,PRT,long
City Hotel,114,0.0,ESP,long
City Hotel,114,0.0,POL,long
Resort Hotel,54,0.0,PRT,long
City Hotel,12,0.0,DEU,short
Resort Hotel,4,0.0,PRT,short
City Hotel,271,0.0,GBR,long
Resort Hotel,164,0.0,GBR,long
Resort Hotel,36,0.0,FRA,short
City Hotel,39,0.0,GBR,short
Resort Hotel,260,0.0,PRT,long
City Hotel,49,0.0,FRA,short
City Hotel,58,0.0,BRA,long
Resort Hotel,67,0.0,GBR,long
City Hotel,580,0.0,PRT,long
Resort Hotel,39,2.0,PRT,short
Resort Hotel,3,0.0,PRT,short
City Hotel,6,0.0,FRA,short
City Hotel,1,0.0,NLD,short
City Hotel,18,0.0,PRT,short
Resort Hotel,84,0.0,GBR,long
Resort Hotel,88,0.0,PRT,long
City Hotel,254,0.0,PRT,long
City Hotel,394,0.0,AUS,long
City Hotel,12,0.0,PRT,short
City Hotel,12,0.0,RUS,short
City Hotel,34,0.0,PRT,short
City Hotel,212,0.0,GBR,long
City Hotel,36,0.0,FRA,short
City Hotel,297,0.0,PRT,long
City Hotel,169,0.0,PRT,long
City Hotel,95,0.0,PRT,long
City Hotel,14,0.0,USA,short
Resort Hotel,143,0.0,IRL,long
City Hotel,78,0.0,LTU,long
City Hotel,54,0.0,FRA,long
City Hotel,379,0.0,PRT,long
City Hotel,39,0.0,PRT,short
Resort Hotel,239,0.0,IRL,long
City Hotel,170,0.0,DEU,long
City Hotel,58,0.0,FRA,long
Resort Hotel,31,0.0,DEU,short
City Hotel,109,0.0,PRT,long
City Hotel,292,0.0,DEU,long
City Hotel,14,1.0,DNK,short
City Hotel,53,0.0,GBR,long
City Hotel,23,0.0,NLD,short
City Hotel,11,1.0,ARG,short
City Hotel,100,0.0,PRT,long
City Hotel,114,0.0,PRT,long
Resort Hotel,8,0.0,PRT,short
Resort Hotel,15,0.0,GBR,short
City Hotel,181,0.0,CN,long
City Hotel,99,0.0,FRA,long
Resort Hotel,6,0.0,PRT,short
City Hotel,152,0.0,FRA,long
Resort Hotel,72,0.0,FRA,long
Resort Hotel,28,1.0,FRA,short
City Hotel,32,1.0,FRA,short
City Hotel,86,0.0,BRA,long
City Hotel,77,0.0,NLD,long
City Hotel,21,0.0,PRT,short
Resort Hotel,36,0.0,ESP,short
City Hotel,3,0.0,ESP,short
City Hotel,0,0.0,DEU,short
Resort Hotel,77,0.0,PRT,long
City Hotel,289,0.0,PRT,long
Resort Hotel,17,0.0,ESP,short
Resort Hotel,57,0.0,PRT,long
Resort Hotel,12,0.0,PRT,short
Resort Hotel,7,0.0,PRT,short
Resort Hotel,19,0.0,PRT,short
City Hotel,241,0.0,DEU,long
Resort Hotel,93,0.0,PRT,long
Resort Hotel,221,0.0,PRT,long
Resort Hotel,0,0.0,PRT,short
Resort Hotel,131,0.0,PRT,long
City Hotel,7,0.0,PRT,short
City Hotel,150,0.0,FRA,long
City Hotel,157,0.0,IRL,long
Resort Hotel,2,0.0,,short
City Hotel,117,0.0,AUS,long
Resort Hotel,116,2.0,CHE,long
City Hotel,127,0.0,GBR,long
City Hotel,54,0.0,FRA,long
City Hotel,67,0.0,PRT,long
City Hotel,59,0.0,ITA,long
City Hotel,11,0.0,DEU,short
City Hotel,134,0.0,USA,long
City Hotel,6,0.0,MAR,short
Resort Hotel,0,0.0,PRT,short
City Hotel,9,0.0,USA,short
City Hotel,96,0.0,PRT,long
Resort Hotel,133,0.0,PRT,long
Resort Hotel,4,0.0,BRA,short
Resort Hotel,70,0.0,GBR,long
Resort Hotel,311,0.0,IRL,long
City Hotel,55,0.0,PRT,long
Resort Hotel,17,0.0,ESP,short
Resort Hotel,210,0.0,PRT,long
City Hotel,77,0.0,PRT,long
Resort Hotel,226,0.0,PRT,long
Resort Hotel,246,0.0,,long
City Hotel,115,0.0,FRA,long
City Hotel,101,0.0,PRT,long
City Hotel,55,0.0,PRT,long
City Hotel,180,0.0,PRT,long
City Hotel,1,0.0,FRA,short
City Hotel,1,0.0,PRT,short
City Hotel,69,0.0,PRT,long
Resort Hotel,78,0.0,PRT,long
City Hotel,226,0.0,PRT,long
Resort Hotel,86,0.0,PRT,long
City Hotel,74,0.0,ROU,long
City Hotel,91,0.0,BEL,long
Resort Hotel,6,0.0,DEU,short
City Hotel,19,0.0,TUR,short
Resort Hotel,16,0.0,ESP,short
City Hotel,19,0.0,GBR,short
City Hotel,67,0.0,ESP,long
City Hotel,29,0.0,GRC,short
City Hotel,38,0.0,GBR,short
City Hotel,290,0.0,PRT,long
City Hotel,164,0.0,PRT,long
Resort Hotel,289,0.0,GBR,long
City Hotel,107,0.0,PRT,long
Resort Hotel,0,0.0,PRT,short
City Hotel,6,0.0,PRT,short
City Hotel,213,0.0,PRT,long
Resort Hotel,153,0.0,PRT,long
City Hotel,63,0.0,PRT,long
City Hotel,19,0.0,PRT,short
Resort Hotel,1,0.0,PRT,short
City Hotel,140,0.0,ESP,long
City Hotel,12,0.0,CHE,short
City Hotel,601,0.0,PRT,long
City Hotel,0,0.0,AUS,short
City Hotel,98,0.0,POL,long
City Hotel,189,0.0,GBR,long
Resort Hotel,38,0.0,DEU,short
Resort Hotel,210,0.0,IRL,long
City Hotel,29,0.0,FRA,short
Resort Hotel,197,0.0,BEL,long
Resort Hotel,191,2.0,GBR,long
Resort Hotel,2,0.0,PRT,short
City Hotel,96,0.0,PRT,long
City Hotel,59,0.0,BRA,long
Resort Hotel,244,0.0,HRV,long
Resort Hotel,68,0.0,GBR,long
City Hotel,78,0.0,PRT,long
Resort Hotel,0,0.0,POL,short
City Hotel,48,0.0,AUT,short
City Hotel,52,0.0,FRA,long
City Hotel,626,0.0,PRT,long
City Hotel,192,0.0,FRA,long
Resort Hotel,154,2.0,PRT,long
Resort Hotel,5,0.0,FRA,short
City Hotel,46,0.0,GBR,short
Resort Hotel,1,0.0,RUS,short
City Hotel,12,0.0,PRT,short
City Hotel,170,0.0,GBR,long
City Hotel,192,0.0,FRA,long
Resort Hotel,165,0.0,GBR,long
City Hotel,41,0.0,BRA,short
City Hotel,49,0.0,FRA,short
City Hotel,143,0.0,CZE,long
City Hotel,74,0.0,ITA,long
City Hotel,12,0.0,MOZ,short
Resort Hotel,29,0.0,DEU,short
City Hotel,5,0.0,IRL,short
Resort Hotel,19,1.0,PRT,short
City Hotel,28,0.0,GBR,short
City Hotel,164,0.0,PRT,long
City Hotel,42,0.0,ESP,short
Resort Hotel,1,0.0,PRT,short
City Hotel,6,0.0,GBR,short
City Hotel,8,0.0,PRT,short
City Hotel,29,0.0,PRT,short
City Hotel,75,0.0,PRT,long
City Hotel,119,0.0,GBR,long
City Hotel,56,0.0,DEU,long
Resort Hotel,33,0.0,ESP,short
City Hotel,169,0.0,PRT,long
City Hotel,368,0.0,GBR,long
City Hotel,7,0.0,PRT,short
City Hotel,38,0.0,PRT,short
Resort Hotel,0,0.0,PRT,short
City Hotel,107,0.0,PRT,long
Resort Hotel,17,0.0,ITA,short
City Hotel,52,0.0,BRA,long
City Hotel,21,1.0,NLD,short
City Hotel,59,0.0,FRA,long
City Hotel,34,0.0,GBR,short
City Hotel,39,0.0,GBR,short
Resort Hotel,10,0.0,ESP,short
Resort Hotel,8,0.0,PRT,short
City Hotel,19,0.0,PRT,short
Resort Hotel,121,0.0,PRT,long
City Hotel,2,0.0,PRT,short
City Hotel,90,0.0,POL,long
City Hotel,74,0.0,PRT,long
Resort Hotel,190,0.0,PRT,long
Resort Hotel,78,2.0,NGA,long
City Hotel,0,0.0,PRT,short
City Hotel,34,0.0,ESP,short
Resort Hotel,28,0.0,PRT,short
City Hotel,55,0.0,PRT,long
City Hotel,24,0.0,BEL,short
City Hotel,468,0.0,PRT,long
City Hotel,1,0.0,NZL,short
City Hotel,57,0.0,GBR,long
City Hotel,129,0.0,PRT,long
City Hotel,0,0.0,ESP,short
City Hotel,87,0.0,PRT,long
Resort Hotel,55,0.0,TUR,long
Resort Hotel,1,2.0,PRT,short
City Hotel,32,0.0,BRA,short
City Hotel,6,0.0,BEL,short
City Hotel,57,0.0,FRA,long
City Hotel,115,0.0,MAR,long
City Hotel,41,0.0,ROU,short
Resort Hotel,145,0.0,PRT,long
City Hotel,17,0.0,USA,short
Resort Hotel,0,0.0,DEU,short
Resort Hotel,72,0.0,PRT,long
City Hotel,25,0.0,FRA,short
City Hotel,134,0.0,COL,long
Resort Hotel,1,0.0,PRT,short
City Hotel,143,0.0,DEU,long
Resort Hotel,163,0.0,FRA,long
City Hotel,47,0.0,NLD,short
City Hotel,271,0.0,PRT,long
City Hotel,0,0.0,PRT,short
Resort Hotel,73,0.0,ESP,long
City Hotel,145,0.0,ITA,long
Resort Hotel,6,0.0,FIN,short
City Hotel,7,0.0,CN,short
City Hotel,209,0.0,BRA,long
City Hotel,119,0.0,COL,long
City Hotel,232,0.0,POL,long
Resort Hotel,313,0.0,PRT,long
City Hotel,1,0.0,PRT,short
Resort Hotel,68,0.0,PRT,long
City Hotel,139,0.0,POL,long
City Hotel,25,0.0,AGO,short
City Hotel,78,2.0,USA,long
City Hotel,4,0.0,BRA,short
City Hotel,89,0.0,NLD,long
Resort Hotel,0,0.0,GBR,short
City Hotel,197,1.0,POL,long
City Hotel,179,0.0,FRA,long
City Hotel,210,0.0,ESP,long
City Hotel,0,0.0,USA,short
City Hotel,305,0.0,PRT,long
City Hotel,65,0.0,FRA,long
City Hotel,418,0.0,PRT,long
Resort Hotel,82,0.0,PRT,long
Resort Hotel,0,0.0,PRT,short
Resort Hotel,123,0.0,GBR,long
City Hotel,210,0.0,DEU,long
City Hotel,44,0.0,SVN,short
City Hotel,12,0.0,BRA,short
City Hotel,391,0.0,PRT,long
City Hotel,20,0.0,GBR,short
Resort Hotel,206,0.0,ITA,long
City Hotel,108,0.0,FRA,long
City Hotel,8,0.0,PRT,short
Resort Hotel,28,0.0,FIN,short
City Hotel,79,0.0,PRT,long
City Hotel,15,0.0,PRT,short
City Hotel,264,0.0,PRT,long
City Hotel,21,1.0,PRT,short
City Hotel,1,0.0,PRT,short
Resort Hotel,1,0.0,PRT,short
City Hotel,78,0.0,AUT,long
City Hotel,43,0.0,PRT,short
City Hotel,307,0.0,PRT,long
City Hotel,131,0.0,DEU,long
City Hotel,7,0.0,FRA,short
City Hotel,164,0.0,ESP,long
City Hotel,28,0.0,ITA,short
City Hotel,99,0.0,PRT,long
Resort Hotel,115,0.0,PRT,long
Resort Hotel,45,0.0,PRT,short
City Hotel,138,0.0,SWE,long
City Hotel,72,1.0,GBR,long
Resort Hotel,1,0.0,PRT,short
City Hotel,580,0.0,PRT,long
City Hotel,145,0.0,CHE,long
City Hotel,241,0.0,DEU,long
City Hotel,61,0.0,ESP,long
City Hotel,53,0.0,BRA,long
City Hotel,6,0.0,FRA,short
Resort Hotel,136,2.0,PRT,long
City Hotel,30,0.0,PRT,short
Resort Hotel,0,0.0,GBR,short
City Hotel,1,0.0,GBR,short
Resort Hotel,383,0.0,GBR,long
City Hotel,34,0.0,PRT,short
City Hotel,72,0.0,PRT,long
City Hotel,167,0.0,FRA,long
City Hotel,54,0.0,PRT,long
City Hotel,10,0.0,FRA,short
City Hotel,9,0.0,PRT,short
Resort Hotel,126,0.0,PRT,long
Resort Hotel,2,0.0,BEL,short
Resort Hotel,183,2.0,HUN,long
Resort Hotel,202,0.0,PRT,long
City Hotel,153,0.0,PRT,long
City Hotel,17,0.0,ITA,short
Resort Hotel,0,0.0,PRT,short
City Hotel,273,0.0,PRT,long
City Hotel,5,0.0,BEL,short
City Hotel,185,0.0,USA,long
City Hotel,277,0.0,NOR,long
City Hotel,118,0.0,ITA,long
City Hotel,20,0.0,PRT,short
City Hotel,183,0.0,BEL,long
Resort Hotel,121,0.0,PRT,long
City Hotel,129,1.0,ESP,long
City Hotel,140,0.0,PRT,long
City Hotel,16,0.0,THA,short
City Hotel,5,0.0,ESP,short
Resort Hotel,49,0.0,PRT,short
City Hotel,1,0.0,ESP,short
City Hotel,237,0.0,GBR,long
City Hotel,79,0.0,PRT,long
City Hotel,4,1.0,FRA,short
City Hotel,559,0.0,PRT,long
City Hotel,56,0.0,PRT,long
Resort Hotel,222,0.0,PRT,long
City Hotel,368,0.0,PRT,long
Resort Hotel,11,0.0,PRT,short
Resort Hotel,4,1.0,IRL,short
Resort Hotel,14,0.0,GBR,short
Resort Hotel,28,0.0,FIN,short
City Hotel,74,0.0,PRT,long
City Hotel,116,0.0,PRT,long
Resort Hotel,94,0.0,GBR,long
City Hotel,363,0.0,PRT,long
City Hotel,90,0.0,NLD,long
City Hotel,44,0.0,PRT,short
Resort Hotel,107,0.0,CHE,long
Resort Hotel,24,0.0,CZE,short
Resort Hotel,12,0.0,PRT,short
City Hotel,15,0.0,FRA,short
City Hotel,146,0.0,AUT,long
City Hotel,360,0.0,PRT,long
City Hotel,13,0.0,PRT,short
City Hotel,162,0.0,FRA,long
City Hotel,59,0.0,PRT,long
City Hotel,15,0.0,ITA,short
City Hotel,1,0.0,FRA,short
City Hotel,37,0.0,PRT,short
City Hotel,23,0.0,NLD,short
City Hotel,166,0.0,PRT,long
City Hotel,94,0.0,PRT,long
City Hotel,138,0.0,ITA,long
Resort Hotel,0,0.0,PRT,short
City Hotel,0,0.0,DEU,short
Resort Hotel,17,0.0,PRT,short
Resort Hotel,177,0.0,GBR,long
City Hotel,34,0.0,PRT,short
City Hotel,451,0.0,PRT,long
Resort Hotel,14,0.0,PRT,short
Resort Hotel,90,0.0,PRT,long
City Hotel,247,2.0,RUS,long
Resort Hotel,17,0.0,PRT,short
City Hotel,45,0.0,GBR,short
City Hotel,56,0.0,PRT,long
City Hotel,11,0.0,PRT,short
City Hotel,290,0.0,PRT,long
Resort Hotel,150,2.0,PRT,long
City Hotel,104,1.0,CHN,long
City Hotel,65,0.0,PRT,long
Resort Hotel,158,2.0,CHE,long
City Hotel,24,1.0,FIN,short
City Hotel,26,0.0,FRA,short
City Hotel,70,1.0,DEU,long
City Hotel,157,0.0,PRT,long
City Hotel,346,0.0,DEU,long
City Hotel,2,0.0,PRT,short
City Hotel,104,0.0,ESP,long
Resort Hotel,47,0.0,BRA,short
Resort Hotel,172,2.0,PRT,long
Resort Hotel,17,0.0,ESP,short
Resort Hotel,332,0.0,PRT,long
City Hotel,70,0.0,AUT,long
City Hotel,18,0.0,ESP,short
Resort Hotel,7,1.0,ESP,short
City Hotel,251,2.0,DEU,long
City Hotel,4,0.0,ESP,short
City Hotel,11,0.0,FRA,short
City Hotel,7,0.0,PRT,short
Resort Hotel,263,0.0,IRL,long
City Hotel,140,0.0,PRT,long
City Hotel,396,0.0,DEU,long
City Hotel,4,1.0,IND,short
City Hotel,139,0.0,FRA,long
City Hotel,267,0.0,PRT,long
City Hotel,31,0.0,PRT,short
City Hotel,129,0.0,PRT,long
Resort Hotel,160,0.0,USA,long
City Hotel,18,0.0,FRA,short
Resort Hotel,231,0.0,PRT,long
City Hotel,0,0.0,PRT,short
City Hotel,112,0.0,FRA,long
Resort Hotel,14,0.0,PRT,short
City Hotel,70,0.0,ITA,long
City Hotel,12,0.0,PRT,short
City Hotel,11,0.0,DNK,short
City Hotel,169,0.0,PRT,long
City Hotel,67,0.0,PRT,long
City Hotel,43,0.0,ESP,short
City Hotel,126,0.0,DEU,long
City Hotel,8,0.0,FRA,short
Resort Hotel,7,0.0,GBR,short
City Hotel,69,0.0,PRT,long
Resort Hotel,6,0.0,PRT,short
Resort Hotel,102,0.0,POL,long
Resort Hotel,15,2.0,PRT,short
City Hotel,5,0.0,DZA,short
Resort Hotel,0,0.0,PRT,short
City Hotel,163,0.0,GBR,long
City Hotel,263,0.0,PRT,long
Resort Hotel,96,0.0,ESP,long
Resort Hotel,174,0.0,NLD,long
City Hotel,4,0.0,MAR,short
City Hotel,15,0.0,ITA,short
City Hotel,176,0.0,PRT,long
Resort Hotel,0,0.0,ITA,short
Resort Hotel,7,0.0,PRT,short
City Hotel,178,0.0,PRT,long
City Hotel,55,0.0,PRT,long
City Hotel,3,0.0,KOR,short
Resort Hotel,269,0.0,ESP,long
City Hotel,42,0.0,ESP,short
City Hotel,45,1.0,USA,short
Resort Hotel,84,0.0,CN,long
City Hotel,141,0.0,PRT,long
City Hotel,125,0.0,PRT,long
City Hotel,63,0.0,ESP,long
City Hotel,11,0.0,DEU,short
City Hotel,151,0.0,PRT,long
City Hotel,10,0.0,CHE,short
City Hotel,134,2.0,ESP,long
City Hotel,271,0.0,PRT,long
City Hotel,161,0.0,PRT,long
City Hotel,34,0.0,ESP,short
City Hotel,359,0.0,PRT,long
City Hotel,7,0.0,PRT,short
City Hotel,364,0.0,PRT,long
City Hotel,34,2.0,USA,short
City Hotel,7,0.0,PRT,short
Resort Hotel,8,0.0,PRT,short
Resort Hotel,69,0.0,PRT,long
Resort Hotel,2,0.0,,short
City Hotel,193,0.0,PRT,long
Resort Hotel,213,0.0,IRL,long
City Hotel,34,0.0,PRT,short
Resort Hotel,215,0.0,GBR,long
City Hotel,14,0.0,PRT,short
